,00355.p,00355.p,00355.s,00355.s,00387.o,00387.o,00355.p
6407,48060.000000,48060.000000,48060.000000,48060.000000,48060.000000,48060.000000,
6408,48067.500000,48067.500000,48067.500000,48067.500000,48067.500000,48067.500000,
6409,48075.000000,48075.000000,48075.000000,48075.000000,48075.000000,48075.000000,
6410,48082.500000,48082.500000,48082.500000,48082.500000,48082.500000,48082.500000,
6411,48090.000000,48090.000000,48090.000000,48090.000000,48090.000000,48090.000000,
6412,48097.500000,48097.500000,48097.500000,48097.500000,48097.500000,48097.500000,
6413,48105.000000,48105.000000,48105.000000,48105.000000,48105.000000,48105.000000,
6414,48112.500000,48112.500000,48112.500000,48112.500000,48112.500000,48112.500000,
6415,48120.000000,48120.000000,48120.000000,48120.000000,48120.000000,48120.000000,
6416,48127.500000,48127.500000,48127.500000,48127.500000,48127.500000,48127.500000,
6417,48135.000000,48135.000000,48135.000000,48135.000000,48135.000000,48135.000000,
6418,48142.500000,48142.500000,48142.500000,48142.500000,48142.500000,48142.500000,
6419,48150.000000,48150.000000,48150.000000,48150.000000,48150.000000,48150.000000,
6420,48157.500000,48157.500000,48157.500000,48157.500000,48157.500000,48157.500000,
6421,48165.000000,48165.000000,48165.000000,48165.000000,48165.000000,48165.000000,
6422,48172.500000,48172.500000,48172.500000,48172.500000,48172.500000,48172.500000,
6423,48180.000000,48180.000000,48180.000000,48180.000000,48180.000000,48180.000000,
6424,48187.500000,48187.500000,48187.500000,48187.500000,48187.500000,48187.500000,
6425,48195.000000,48195.000000,48195.000000,48195.000000,48195.000000,48195.000000,
6426,48202.500000,48202.500000,48202.500000,48202.500000,48202.500000,48202.500000,
6427,48210.000000,48210.000000,48210.000000,48210.000000,48210.000000,48210.000000,
6428,48217.500000,48217.500000,48217.500000,48217.500000,48217.500000,48217.500000,
6429,48225.000000,48225.000000,48225.000000,48225.000000,48225.000000,48225.000000,
6430,48232.500000,48232.500000,48232.500000,48232.500000,48232.500000,48232.500000,
6431,48240.000000,48240.000000,48240.000000,48240.000000,48240.000000,48240.000000,
6432,48247.500000,48247.500000,48247.500000,48247.500000,48247.500000,48247.500000,
6433,48255.000000,48255.000000,48255.000000,48255.000000,48255.000000,48255.000000,
6434,48262.500000,48262.500000,48262.500000,48262.500000,48262.500000,48262.500000,
6435,48270.000000,48270.000000,48270.000000,48270.000000,48270.000000,48270.000000,
6436,48277.500000,48277.500000,48277.500000,48277.500000,48277.500000,48277.500000,
6437,48285.000000,48285.000000,48285.000000,48285.000000,48285.000000,48285.000000,
6438,48292.500000,48292.500000,48292.500000,48292.500000,48292.500000,48292.500000,
6439,48300.000000,48300.000000,48300.000000,48300.000000,48300.000000,48300.000000,
6440,48307.500000,48307.500000,48307.500000,48307.500000,48307.500000,48307.500000,
6441,48315.000000,48315.000000,48315.000000,48315.000000,48315.000000,48315.000000,
6442,48322.500000,48322.500000,48322.500000,48322.500000,48322.500000,48322.500000,
6443,48330.000000,48330.000000,48330.000000,48330.000000,48330.000000,48330.000000,
6444,48337.500000,48337.500000,48337.500000,48337.500000,48337.500000,48337.500000,
6445,48345.000000,48345.000000,48345.000000,48345.000000,48345.000000,48345.000000,
6446,48352.500000,48352.500000,48352.500000,48352.500000,48352.500000,48352.500000,
6447,48360.000000,48360.000000,48360.000000,48360.000000,48360.000000,48360.000000,
6448,48367.500000,48367.500000,48367.500000,48367.500000,48367.500000,48367.500000,
6449,48375.000000,48375.000000,48375.000000,48375.000000,48375.000000,48375.000000,
6450,48382.500000,48382.500000,48382.500000,48382.500000,48382.500000,48382.500000,
6451,48390.000000,48390.000000,48390.000000,48390.000000,48390.000000,48390.000000,
6452,48397.500000,48397.500000,48397.500000,48397.500000,48397.500000,48397.500000,
6453,48405.000000,48405.000000,48405.000000,48405.000000,48405.000000,48405.000000,
6454,48412.500000,48412.500000,48412.500000,48412.500000,48412.500000,48412.500000,
6455,48420.000000,48420.000000,48420.000000,48420.000000,48420.000000,48420.000000,
6456,48427.500000,48427.500000,48427.500000,48427.500000,48427.500000,48427.500000,
6457,48435.000000,48435.000000,48435.000000,48435.000000,48435.000000,48435.000000,
6458,48442.500000,48442.500000,48442.500000,48442.500000,48442.500000,48442.500000,
6459,48450.000000,48450.000000,48450.000000,48450.000000,48450.000000,48450.000000,
6460,48457.500000,48457.500000,48457.500000,48457.500000,48457.500000,48457.500000,
6461,48465.000000,48465.000000,48465.000000,48465.000000,48465.000000,48465.000000,
6462,48472.500000,48472.500000,48472.500000,48472.500000,48472.500000,48472.500000,
6463,48480.000000,48480.000000,48480.000000,48480.000000,48480.000000,48480.000000,
6464,48487.500000,48487.500000,48487.500000,48487.500000,48487.500000,48487.500000,
6465,48495.000000,48495.000000,48495.000000,48495.000000,48495.000000,48495.000000,
6466,48502.500000,48502.500000,48502.500000,48502.500000,48502.500000,48502.500000,
6467,48510.000000,48510.000000,48510.000000,48510.000000,48510.000000,48510.000000,
6468,48517.500000,48517.500000,48517.500000,48517.500000,48517.500000,48517.500000,
6469,48525.000000,48525.000000,48525.000000,48525.000000,48525.000000,48525.000000,
6470,48532.500000,48532.500000,48532.500000,48532.500000,48532.500000,48532.500000,
6471,48540.000000,48540.000000,48540.000000,48540.000000,48540.000000,48540.000000,
6472,48547.500000,48547.500000,48547.500000,48547.500000,48547.500000,48547.500000,
6473,48555.000000,48555.000000,48555.000000,48555.000000,48555.000000,48555.000000,
6474,48562.500000,48562.500000,48562.500000,48562.500000,48562.500000,48562.500000,
6475,48570.000000,48570.000000,48570.000000,48570.000000,48570.000000,48570.000000,
6476,48577.500000,48577.500000,48577.500000,48577.500000,48577.500000,48577.500000,
6477,48585.000000,48585.000000,48585.000000,48585.000000,48585.000000,48585.000000,
6478,48592.500000,48592.500000,48592.500000,48592.500000,48592.500000,48592.500000,
6479,48600.000000,48600.000000,48600.000000,48600.000000,48600.000000,48600.000000,
6480,48607.500000,48607.500000,48607.500000,48607.500000,48607.500000,48607.500000,
6481,48615.000000,48615.000000,48615.000000,48615.000000,48615.000000,48615.000000,
6482,48622.500000,48622.500000,48622.500000,48622.500000,48622.500000,48622.500000,
6483,48630.000000,48630.000000,48630.000000,48630.000000,48630.000000,48630.000000,
6484,48637.500000,48637.500000,48637.500000,48637.500000,48637.500000,48637.500000,
6485,48645.000000,48645.000000,48645.000000,48645.000000,48645.000000,48645.000000,
6486,48652.500000,48652.500000,48652.500000,48652.500000,48652.500000,48652.500000,
6487,48660.000000,48660.000000,48660.000000,48660.000000,48660.000000,48660.000000,
6488,48667.500000,48667.500000,48667.500000,48667.500000,48667.500000,48667.500000,
6489,48675.000000,48675.000000,48675.000000,48675.000000,48675.000000,48675.000000,
6490,48682.500000,48682.500000,48682.500000,48682.500000,48682.500000,48682.500000,
6491,48690.000000,48690.000000,48690.000000,48690.000000,48690.000000,48690.000000,
6492,48697.500000,48697.500000,48697.500000,48697.500000,48697.500000,48697.500000,
6493,48705.000000,48705.000000,48705.000000,48705.000000,48705.000000,48705.000000,
6494,48712.500000,48712.500000,48712.500000,48712.500000,48712.500000,48712.500000,
6495,48720.000000,48720.000000,48720.000000,48720.000000,48720.000000,48720.000000,
6496,48727.500000,48727.500000,48727.500000,48727.500000,48727.500000,48727.500000,
6497,48735.000000,48735.000000,48735.000000,48735.000000,48735.000000,48735.000000,
6498,48742.500000,48742.500000,48742.500000,48742.500000,48742.500000,48742.500000,
6499,48750.000000,48750.000000,48750.000000,48750.000000,48750.000000,48750.000000,
6500,48757.500000,48757.500000,48757.500000,48757.500000,48757.500000,48757.500000,
6501,48765.000000,48765.000000,48765.000000,48765.000000,48765.000000,48765.000000,
6502,48772.500000,48772.500000,48772.500000,48772.500000,48772.500000,48772.500000,
6503,48780.000000,48780.000000,48780.000000,48780.000000,48780.000000,48780.000000,
6504,48787.500000,48787.500000,48787.500000,48787.500000,48787.500000,48787.500000,
6505,48795.000000,48795.000000,48795.000000,48795.000000,48795.000000,48795.000000,
6506,48802.500000,48802.500000,48802.500000,48802.500000,48802.500000,48802.500000,
6507,48810.000000,48810.000000,48810.000000,48810.000000,48810.000000,48810.000000,
6508,48817.500000,48817.500000,48817.500000,48817.500000,48817.500000,48817.500000,
6509,48825.000000,48825.000000,48825.000000,48825.000000,48825.000000,48825.000000,
6510,48832.500000,48832.500000,48832.500000,48832.500000,48832.500000,48832.500000,
6511,48840.000000,48840.000000,48840.000000,48840.000000,48840.000000,48840.000000,
6512,48847.500000,48847.500000,48847.500000,48847.500000,48847.500000,48847.500000,
6513,48855.000000,48855.000000,48855.000000,48855.000000,48855.000000,48855.000000,
6514,48862.500000,48862.500000,48862.500000,48862.500000,48862.500000,48862.500000,
6515,48870.000000,48870.000000,48870.000000,48870.000000,48870.000000,48870.000000,
6516,48877.500000,48877.500000,48877.500000,48877.500000,48877.500000,48877.500000,
6517,48885.000000,48885.000000,48885.000000,48885.000000,48885.000000,48885.000000,
6518,48892.500000,48892.500000,48892.500000,48892.500000,48892.500000,48892.500000,
6519,48900.000000,48900.000000,48900.000000,48900.000000,48900.000000,48900.000000,
6520,48907.500000,48907.500000,48907.500000,48907.500000,48907.500000,48907.500000,
6521,48915.000000,48915.000000,48915.000000,48915.000000,48915.000000,48915.000000,
6522,48922.500000,48922.500000,48922.500000,48922.500000,48922.500000,48922.500000,
6523,48930.000000,48930.000000,48930.000000,48930.000000,48930.000000,48930.000000,
6524,48937.500000,48937.500000,48937.500000,48937.500000,48937.500000,48937.500000,
6525,48945.000000,48945.000000,48945.000000,48945.000000,48945.000000,48945.000000,
6526,48952.500000,48952.500000,48952.500000,48952.500000,48952.500000,48952.500000,
6527,48960.000000,48960.000000,48960.000000,48960.000000,48960.000000,48960.000000,
6528,48967.500000,48967.500000,48967.500000,48967.500000,48967.500000,48967.500000,
6529,48975.000000,48975.000000,48975.000000,48975.000000,48975.000000,48975.000000,
6530,48982.500000,48982.500000,48982.500000,48982.500000,48982.500000,48982.500000,
6531,48990.000000,48990.000000,48990.000000,48990.000000,48990.000000,48990.000000,
6532,48997.500000,48997.500000,48997.500000,48997.500000,48997.500000,48997.500000,
6533,49005.000000,49005.000000,49005.000000,49005.000000,49005.000000,49005.000000,
6534,49012.500000,49012.500000,49012.500000,49012.500000,49012.500000,49012.500000,
6535,49020.000000,49020.000000,49020.000000,49020.000000,49020.000000,49020.000000,
6536,49027.500000,49027.500000,49027.500000,49027.500000,49027.500000,49027.500000,
6537,49035.000000,49035.000000,49035.000000,49035.000000,49035.000000,49035.000000,
6538,49042.500000,49042.500000,49042.500000,49042.500000,49042.500000,49042.500000,
6539,49050.000000,49050.000000,49050.000000,49050.000000,49050.000000,49050.000000,
6540,49057.500000,49057.500000,49057.500000,49057.500000,49057.500000,49057.500000,
6541,49065.000000,49065.000000,49065.000000,49065.000000,49065.000000,49065.000000,
6542,49072.500000,49072.500000,49072.500000,49072.500000,49072.500000,49072.500000,
6543,49080.000000,49080.000000,49080.000000,49080.000000,49080.000000,49080.000000,
6544,49087.500000,49087.500000,49087.500000,49087.500000,49087.500000,49087.500000,
6545,49095.000000,49095.000000,49095.000000,49095.000000,49095.000000,49095.000000,
6546,49102.500000,49102.500000,49102.500000,49102.500000,49102.500000,49102.500000,
6547,49110.000000,49110.000000,49110.000000,49110.000000,49110.000000,49110.000000,
6548,49117.500000,49117.500000,49117.500000,49117.500000,49117.500000,49117.500000,
6549,49125.000000,49125.000000,49125.000000,49125.000000,49125.000000,49125.000000,
6550,49132.500000,49132.500000,49132.500000,49132.500000,49132.500000,49132.500000,
6551,49140.000000,49140.000000,49140.000000,49140.000000,49140.000000,49140.000000,
6552,49147.500000,49147.500000,49147.500000,49147.500000,49147.500000,49147.500000,
6553,49155.000000,49155.000000,49155.000000,49155.000000,49155.000000,49155.000000,
6554,49162.500000,49162.500000,49162.500000,49162.500000,49162.500000,49162.500000,
6555,49170.000000,49170.000000,49170.000000,49170.000000,49170.000000,49170.000000,
6556,49177.500000,49177.500000,49177.500000,49177.500000,49177.500000,49177.500000,
6557,49185.000000,49185.000000,49185.000000,49185.000000,49185.000000,49185.000000,
6558,49192.500000,49192.500000,49192.500000,49192.500000,49192.500000,49192.500000,
6559,49200.000000,49200.000000,49200.000000,49200.000000,49200.000000,49200.000000,
6560,49207.500000,49207.500000,49207.500000,49207.500000,49207.500000,49207.500000,
6561,49215.000000,49215.000000,49215.000000,49215.000000,49215.000000,49215.000000,
6562,49222.500000,49222.500000,49222.500000,49222.500000,49222.500000,49222.500000,
6563,49230.000000,49230.000000,49230.000000,49230.000000,49230.000000,49230.000000,
6564,49237.500000,49237.500000,49237.500000,49237.500000,49237.500000,49237.500000,
6565,49245.000000,49245.000000,49245.000000,49245.000000,49245.000000,49245.000000,
6566,49252.500000,49252.500000,49252.500000,49252.500000,49252.500000,49252.500000,
6567,49260.000000,49260.000000,49260.000000,49260.000000,49260.000000,49260.000000,
6568,49267.500000,49267.500000,49267.500000,49267.500000,49267.500000,49267.500000,
6569,49275.000000,49275.000000,49275.000000,49275.000000,49275.000000,49275.000000,
6570,49282.500000,49282.500000,49282.500000,49282.500000,49282.500000,49282.500000,
6571,49290.000000,49290.000000,49290.000000,49290.000000,49290.000000,49290.000000,
6572,49297.500000,49297.500000,49297.500000,49297.500000,49297.500000,49297.500000,
6573,49305.000000,49305.000000,49305.000000,49305.000000,49305.000000,49305.000000,
6574,49312.500000,49312.500000,49312.500000,49312.500000,49312.500000,49312.500000,
6575,49320.000000,49320.000000,49320.000000,49320.000000,49320.000000,49320.000000,
6576,49327.500000,49327.500000,49327.500000,49327.500000,49327.500000,49327.500000,
6577,49335.000000,49335.000000,49335.000000,49335.000000,49335.000000,49335.000000,
6578,49342.500000,49342.500000,49342.500000,49342.500000,49342.500000,49342.500000,
6579,49350.000000,49350.000000,49350.000000,49350.000000,49350.000000,49350.000000,
6580,49357.500000,49357.500000,49357.500000,49357.500000,49357.500000,49357.500000,
6581,49365.000000,49365.000000,49365.000000,49365.000000,49365.000000,49365.000000,
6582,49372.500000,49372.500000,49372.500000,49372.500000,49372.500000,49372.500000,
6583,49380.000000,49380.000000,49380.000000,49380.000000,49380.000000,49380.000000,
6584,49387.500000,49387.500000,49387.500000,49387.500000,49387.500000,49387.500000,
6585,49395.000000,49395.000000,49395.000000,49395.000000,49395.000000,49395.000000,
6586,49402.500000,49402.500000,49402.500000,49402.500000,49402.500000,49402.500000,
6587,49410.000000,49410.000000,49410.000000,49410.000000,49410.000000,49410.000000,
6588,49417.500000,49417.500000,49417.500000,49417.500000,49417.500000,49417.500000,
6589,49425.000000,49425.000000,49425.000000,49425.000000,49425.000000,49425.000000,
6590,49432.500000,49432.500000,49432.500000,49432.500000,49432.500000,49432.500000,
6591,49440.000000,49440.000000,49440.000000,49440.000000,49440.000000,49440.000000,
6592,49447.500000,49447.500000,49447.500000,49447.500000,49447.500000,49447.500000,
6593,49455.000000,49455.000000,49455.000000,49455.000000,49455.000000,49455.000000,
6594,49462.500000,49462.500000,49462.500000,49462.500000,49462.500000,49462.500000,
6595,49470.000000,49470.000000,49470.000000,49470.000000,49470.000000,49470.000000,
6596,49477.500000,49477.500000,49477.500000,49477.500000,49477.500000,49477.500000,
6597,49485.000000,49485.000000,49485.000000,49485.000000,49485.000000,49485.000000,
6598,49492.500000,49492.500000,49492.500000,49492.500000,49492.500000,49492.500000,
6599,49500.000000,49500.000000,49500.000000,49500.000000,49500.000000,49500.000000,
6600,49507.500000,49507.500000,49507.500000,49507.500000,49507.500000,49507.500000,
6601,49515.000000,49515.000000,49515.000000,49515.000000,49515.000000,49515.000000,
6602,49522.500000,49522.500000,49522.500000,49522.500000,49522.500000,49522.500000,
6603,49530.000000,49530.000000,49530.000000,49530.000000,49530.000000,49530.000000,
6604,49537.500000,49537.500000,49537.500000,49537.500000,49537.500000,49537.500000,
6605,49545.000000,49545.000000,49545.000000,49545.000000,49545.000000,49545.000000,
6606,49552.500000,49552.500000,49552.500000,49552.500000,49552.500000,49552.500000,
6607,49560.000000,49560.000000,49560.000000,49560.000000,49560.000000,49560.000000,
6608,49567.500000,49567.500000,49567.500000,49567.500000,49567.500000,49567.500000,
6609,49575.000000,49575.000000,49575.000000,49575.000000,49575.000000,49575.000000,
6610,49582.500000,49582.500000,49582.500000,49582.500000,49582.500000,49582.500000,
6611,49590.000000,49590.000000,49590.000000,49590.000000,49590.000000,49590.000000,
6612,49597.500000,49597.500000,49597.500000,49597.500000,49597.500000,49597.500000,
6613,49605.000000,49605.000000,49605.000000,49605.000000,49605.000000,49605.000000,
6614,49612.500000,49612.500000,49612.500000,49612.500000,49612.500000,49612.500000,
6615,49620.000000,49620.000000,49620.000000,49620.000000,49620.000000,49620.000000,
6616,49627.500000,49627.500000,49627.500000,49627.500000,49627.500000,49627.500000,
6617,49635.000000,49635.000000,49635.000000,49635.000000,49635.000000,49635.000000,
6618,49642.500000,49642.500000,49642.500000,49642.500000,49642.500000,49642.500000,
6619,49650.000000,49650.000000,49650.000000,49650.000000,49650.000000,49650.000000,
6620,49657.500000,49657.500000,49657.500000,49657.500000,49657.500000,49657.500000,
6621,49665.000000,49665.000000,49665.000000,49665.000000,49665.000000,49665.000000,
6622,49672.500000,49672.500000,49672.500000,49672.500000,49672.500000,49672.500000,
6623,49680.000000,49680.000000,49680.000000,49680.000000,49680.000000,49680.000000,
6624,49687.500000,49687.500000,49687.500000,49687.500000,49687.500000,49687.500000,
6625,49695.000000,49695.000000,49695.000000,49695.000000,49695.000000,49695.000000,
6626,49702.500000,49702.500000,49702.500000,49702.500000,49702.500000,49702.500000,
6627,49710.000000,49710.000000,49710.000000,49710.000000,49710.000000,49710.000000,
6628,49717.500000,49717.500000,49717.500000,49717.500000,49717.500000,49717.500000,
6629,49725.000000,49725.000000,49725.000000,49725.000000,49725.000000,49725.000000,
6630,49732.500000,49732.500000,49732.500000,49732.500000,49732.500000,49732.500000,
6631,49740.000000,49740.000000,49740.000000,49740.000000,49740.000000,49740.000000,
6632,49747.500000,49747.500000,49747.500000,49747.500000,49747.500000,49747.500000,
6633,49755.000000,49755.000000,49755.000000,49755.000000,49755.000000,49755.000000,
6634,49762.500000,49762.500000,49762.500000,49762.500000,49762.500000,49762.500000,
6635,49770.000000,49770.000000,49770.000000,49770.000000,49770.000000,49770.000000,
6636,49777.500000,49777.500000,49777.500000,49777.500000,49777.500000,49777.500000,
6637,49785.000000,49785.000000,49785.000000,49785.000000,49785.000000,49785.000000,
6638,49792.500000,49792.500000,49792.500000,49792.500000,49792.500000,49792.500000,
6639,49800.000000,49800.000000,49800.000000,49800.000000,49800.000000,49800.000000,
6640,49807.500000,49807.500000,49807.500000,49807.500000,49807.500000,49807.500000,
6641,49815.000000,49815.000000,49815.000000,49815.000000,49815.000000,49815.000000,
6642,49822.500000,49822.500000,49822.500000,49822.500000,49822.500000,49822.500000,
6643,49830.000000,49830.000000,49830.000000,49830.000000,49830.000000,49830.000000,
6644,49837.500000,49837.500000,49837.500000,49837.500000,49837.500000,49837.500000,
6645,49845.000000,49845.000000,49845.000000,49845.000000,49845.000000,49845.000000,
6646,49852.500000,49852.500000,49852.500000,49852.500000,49852.500000,49852.500000,
6647,49860.000000,49860.000000,49860.000000,49860.000000,49860.000000,49860.000000,
6648,49867.500000,49867.500000,49867.500000,49867.500000,49867.500000,49867.500000,
6649,49875.000000,49875.000000,49875.000000,49875.000000,49875.000000,49875.000000,
6650,49882.500000,49882.500000,49882.500000,49882.500000,49882.500000,49882.500000,
6651,49890.000000,49890.000000,49890.000000,49890.000000,49890.000000,49890.000000,
6652,49897.500000,49897.500000,49897.500000,49897.500000,49897.500000,49897.500000,
6653,49905.000000,49905.000000,49905.000000,49905.000000,49905.000000,49905.000000,
6654,49912.500000,49912.500000,49912.500000,49912.500000,49912.500000,49912.500000,
6655,49920.000000,49920.000000,49920.000000,49920.000000,49920.000000,49920.000000,
6656,49927.500000,49927.500000,49927.500000,49927.500000,49927.500000,49927.500000,
6657,49935.000000,49935.000000,49935.000000,49935.000000,49935.000000,49935.000000,
6658,49942.500000,49942.500000,49942.500000,49942.500000,49942.500000,49942.500000,
6659,49950.000000,49950.000000,49950.000000,49950.000000,49950.000000,49950.000000,
6660,49957.500000,49957.500000,49957.500000,49957.500000,49957.500000,49957.500000,
6661,49965.000000,49965.000000,49965.000000,49965.000000,49965.000000,49965.000000,
6662,49972.500000,49972.500000,49972.500000,49972.500000,49972.500000,49972.500000,
6663,49980.000000,49980.000000,49980.000000,49980.000000,49980.000000,49980.000000,
6664,49987.500000,49987.500000,49987.500000,49987.500000,49987.500000,49987.500000,
6665,49995.000000,49995.000000,49995.000000,49995.000000,49995.000000,49995.000000,
6666,50002.500000,50002.500000,50002.500000,50002.500000,50002.500000,50002.500000,
6667,50010.000000,50010.000000,50010.000000,50010.000000,50010.000000,50010.000000,
6668,50017.500000,50017.500000,50017.500000,50017.500000,50017.500000,50017.500000,
6669,50025.000000,50025.000000,50025.000000,50025.000000,50025.000000,50025.000000,
6670,50032.500000,50032.500000,50032.500000,50032.500000,50032.500000,50032.500000,
6671,50040.000000,50040.000000,50040.000000,50040.000000,50040.000000,50040.000000,
6672,50047.500000,50047.500000,50047.500000,50047.500000,50047.500000,50047.500000,
6673,50055.000000,50055.000000,50055.000000,50055.000000,50055.000000,50055.000000,
6674,50062.500000,50062.500000,50062.500000,50062.500000,50062.500000,50062.500000,
6675,50070.000000,50070.000000,50070.000000,50070.000000,50070.000000,50070.000000,
6676,50077.500000,50077.500000,50077.500000,50077.500000,50077.500000,50077.500000,
6677,50085.000000,50085.000000,50085.000000,50085.000000,50085.000000,50085.000000,
6678,50092.500000,50092.500000,50092.500000,50092.500000,50092.500000,50092.500000,
6679,50100.000000,50100.000000,50100.000000,50100.000000,50100.000000,50100.000000,
6680,50107.500000,50107.500000,50107.500000,50107.500000,50107.500000,50107.500000,
6681,50115.000000,50115.000000,50115.000000,50115.000000,50115.000000,50115.000000,
6682,50122.500000,50122.500000,50122.500000,50122.500000,50122.500000,50122.500000,
6683,50130.000000,50130.000000,50130.000000,50130.000000,50130.000000,50130.000000,
6684,50137.500000,50137.500000,50137.500000,50137.500000,50137.500000,50137.500000,
6685,50145.000000,50145.000000,50145.000000,50145.000000,50145.000000,50145.000000,
6686,50152.500000,50152.500000,50152.500000,50152.500000,50152.500000,50152.500000,
6687,50160.000000,50160.000000,50160.000000,50160.000000,50160.000000,50160.000000,
6688,50167.500000,50167.500000,50167.500000,50167.500000,50167.500000,50167.500000,
6689,50175.000000,50175.000000,50175.000000,50175.000000,50175.000000,50175.000000,
6690,50182.500000,50182.500000,50182.500000,50182.500000,50182.500000,50182.500000,
6691,50190.000000,50190.000000,50190.000000,50190.000000,50190.000000,50190.000000,
6692,50197.500000,50197.500000,50197.500000,50197.500000,50197.500000,50197.500000,
6693,50205.000000,50205.000000,50205.000000,50205.000000,50205.000000,50205.000000,
6694,50212.500000,50212.500000,50212.500000,50212.500000,50212.500000,50212.500000,
6695,50220.000000,50220.000000,50220.000000,50220.000000,50220.000000,50220.000000,
6696,50227.500000,50227.500000,50227.500000,50227.500000,50227.500000,50227.500000,
6697,50235.000000,50235.000000,50235.000000,50235.000000,50235.000000,50235.000000,
6698,50242.500000,50242.500000,50242.500000,50242.500000,50242.500000,50242.500000,
6699,50250.000000,50250.000000,50250.000000,50250.000000,50250.000000,50250.000000,
6700,50257.500000,50257.500000,50257.500000,50257.500000,50257.500000,50257.500000,
6701,50265.000000,50265.000000,50265.000000,50265.000000,50265.000000,50265.000000,
6702,50272.500000,50272.500000,50272.500000,50272.500000,50272.500000,50272.500000,
6703,50280.000000,50280.000000,50280.000000,50280.000000,50280.000000,50280.000000,
6704,50287.500000,50287.500000,50287.500000,50287.500000,50287.500000,50287.500000,
6705,50295.000000,50295.000000,50295.000000,50295.000000,50295.000000,50295.000000,
6706,50302.500000,50302.500000,50302.500000,50302.500000,50302.500000,50302.500000,
6707,50310.000000,50310.000000,50310.000000,50310.000000,50310.000000,50310.000000,
6708,50317.500000,50317.500000,50317.500000,50317.500000,50317.500000,50317.500000,
6709,50325.000000,50325.000000,50325.000000,50325.000000,50325.000000,50325.000000,
6710,50332.500000,50332.500000,50332.500000,50332.500000,50332.500000,50332.500000,
6711,50340.000000,50340.000000,50340.000000,50340.000000,50340.000000,50340.000000,
6712,50347.500000,50347.500000,50347.500000,50347.500000,50347.500000,50347.500000,
6713,50355.000000,50355.000000,50355.000000,50355.000000,50355.000000,50355.000000,
6714,50362.500000,50362.500000,50362.500000,50362.500000,50362.500000,50362.500000,
6715,50370.000000,50370.000000,50370.000000,50370.000000,50370.000000,50370.000000,
6716,50377.500000,50377.500000,50377.500000,50377.500000,50377.500000,50377.500000,
6717,50385.000000,50385.000000,50385.000000,50385.000000,50385.000000,50385.000000,
6718,50392.500000,50392.500000,50392.500000,50392.500000,50392.500000,50392.500000,
6719,50400.000000,50400.000000,50400.000000,50400.000000,50400.000000,50400.000000,
6720,50407.500000,50407.500000,50407.500000,50407.500000,50407.500000,50407.500000,
6721,50415.000000,50415.000000,50415.000000,50415.000000,50415.000000,50415.000000,
6722,50422.500000,50422.500000,50422.500000,50422.500000,50422.500000,50422.500000,
6723,50430.000000,50430.000000,50430.000000,50430.000000,50430.000000,50430.000000,
6724,50437.500000,50437.500000,50437.500000,50437.500000,50437.500000,50437.500000,
6725,50445.000000,50445.000000,50445.000000,50445.000000,50445.000000,50445.000000,
6726,50452.500000,50452.500000,50452.500000,50452.500000,50452.500000,50452.500000,
6727,50460.000000,50460.000000,50460.000000,50460.000000,50460.000000,50460.000000,
6728,50467.500000,50467.500000,50467.500000,50467.500000,50467.500000,50467.500000,
6729,50475.000000,50475.000000,50475.000000,50475.000000,50475.000000,50475.000000,
6730,50482.500000,50482.500000,50482.500000,50482.500000,50482.500000,50482.500000,
6731,50490.000000,50490.000000,50490.000000,50490.000000,50490.000000,50490.000000,
6732,50497.500000,50497.500000,50497.500000,50497.500000,50497.500000,50497.500000,
6733,50505.000000,50505.000000,50505.000000,50505.000000,50505.000000,50505.000000,
6734,50512.500000,50512.500000,50512.500000,50512.500000,50512.500000,50512.500000,
6735,50520.000000,50520.000000,50520.000000,50520.000000,50520.000000,50520.000000,
6736,50527.500000,50527.500000,50527.500000,50527.500000,50527.500000,50527.500000,
6737,50535.000000,50535.000000,50535.000000,50535.000000,50535.000000,50535.000000,
6738,50542.500000,50542.500000,50542.500000,50542.500000,50542.500000,50542.500000,
6739,50550.000000,50550.000000,50550.000000,50550.000000,50550.000000,50550.000000,
6740,50557.500000,50557.500000,50557.500000,50557.500000,50557.500000,50557.500000,
6741,50565.000000,50565.000000,50565.000000,50565.000000,50565.000000,50565.000000,
6742,50572.500000,50572.500000,50572.500000,50572.500000,50572.500000,50572.500000,
6743,50580.000000,50580.000000,50580.000000,50580.000000,50580.000000,50580.000000,
6744,50587.500000,50587.500000,50587.500000,50587.500000,50587.500000,50587.500000,
6745,50595.000000,50595.000000,50595.000000,50595.000000,50595.000000,50595.000000,
6746,50602.500000,50602.500000,50602.500000,50602.500000,50602.500000,50602.500000,
6747,50610.000000,50610.000000,50610.000000,50610.000000,50610.000000,50610.000000,
6748,50617.500000,50617.500000,50617.500000,50617.500000,50617.500000,50617.500000,
6749,50625.000000,50625.000000,50625.000000,50625.000000,50625.000000,50625.000000,
6750,50632.500000,50632.500000,50632.500000,50632.500000,50632.500000,50632.500000,
6751,50640.000000,50640.000000,50640.000000,50640.000000,50640.000000,50640.000000,
6752,50647.500000,50647.500000,50647.500000,50647.500000,50647.500000,50647.500000,
6753,50655.000000,50655.000000,50655.000000,50655.000000,50655.000000,50655.000000,
6754,50662.500000,50662.500000,50662.500000,50662.500000,50662.500000,50662.500000,
6755,50670.000000,50670.000000,50670.000000,50670.000000,50670.000000,50670.000000,
